;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;quality teste
1872;0.6;0.12195122;0.296875;0.043010753;0.333333333;0.827586207;0.230769231;0.307754443;0.365384615;0.293333333;0.517857143;0.5;
1873;0.566666667;0.182926829;0.34375;0.02688172;0.269230769;0.620689655;0.105769231;0.190630048;0.288461538;0.293333333;0.642857143;0.5;
1874;0.383333333;0.292682927;0.15625;0.935483871;0.628205128;0.75862069;0.721153846;0.94184168;0.365384615;0.36;0.071428571;0.5;
1875;0.383333333;0.292682927;0.15625;0.935483871;0.628205128;0.75862069;0.721153846;0.94184168;0.365384615;0.36;0.071428571;0.5;
1876;0.433333333;0.390243902;0.328125;0.155913978;0.333333333;0.275862069;0.576923077;0.226171244;0.365384615;0.146666667;0.642857143;0.833333333;
1877;0.433333333;0.353658537;0.328125;0.150537634;0.333333333;0.379310345;0.615384615;0.227786753;0.365384615;0.106666667;0.642857143;0.666666667;
1878;0.383333333;0.280487805;0.234375;0.612903226;0.5;0.75862069;0.846153846;0.829563813;0.355769231;0.44;0.053571429;0.5;
1879;0.483333333;0.219512195;0.34375;0.059139785;0.153846154;0.24137931;0.451923077;0.285137318;0.269230769;0.52;0.5;0.5;
1880;0.3;0.170731707;0.265625;0.580645161;0.256410256;0.448275862;0.355769231;0.540387722;0.538461538;0.106666667;0.428571429;0.5;
1881;0.483333333;0.195121951;0.28125;0.38172043;0.230769231;0.517241379;0.057692308;0.329563813;0.451923077;0.146666667;0.732142857;0.5;
1882;0.333333333;0.182926829;0.21875;0.091397849;0.333333333;0.551724138;0.471153846;0.397415186;0.826923077;0.666666667;0.517857143;0.333333333;
1883;0.333333333;0.658536585;0.203125;0.231182796;0.192307692;0.310344828;0.432692308;0.221324717;0.663461538;0.333333333;0.785714286;0.5;
1884;0.583333333;0.06097561;0.3125;0.698924731;0.461538462;0.75862069;0.817307692;0.874798061;0.125;0.28;0.053571429;0.666666667;
1885;0.583333333;0.06097561;0.3125;0.698924731;0.461538462;0.75862069;0.817307692;0.874798061;0.125;0.28;0.053571429;0.666666667;
1886;0.583333333;0.06097561;0.3125;0.698924731;0.461538462;0.75862069;0.817307692;0.874798061;0.125;0.28;0.053571429;0.666666667;
1887;0.583333333;0.06097561;0.3125;0.698924731;0.461538462;0.75862069;0.817307692;0.874798061;0.125;0.28;0.053571429;0.666666667;
1888;0.583333333;0.06097561;0.3125;0.698924731;0.461538462;0.75862069;0.817307692;0.874798061;0.125;0.28;0.053571429;0.666666667;
1889;0.583333333;0.06097561;0.3125;0.698924731;0.461538462;0.75862069;0.817307692;0.874798061;0.125;0.28;0.053571429;0.666666667;
1890;0.55;0.182926829;0.4375;0.043010753;0.525641026;0.034482759;0.355769231;0.363489499;0.394230769;0.306666667;0.357142857;0.333333333;
1891;0.516666667;0.243902439;0.390625;0.048387097;0.551282051;0.068965517;0.346153846;0.357027464;0.432692308;0.36;0.410714286;0.333333333;
1892;0.45;0.134146341;0.390625;0.037634409;0.384615385;0.413793103;0;0.223747981;0.384615385;0.333333333;0.642857143;0.666666667;
1893;0.316666667;0.146341463;0.328125;0.150537634;0.307692308;0.827586207;0.721153846;0.206785137;0.403846154;0.186666667;0.660714286;0.666666667;
1894;0.4;0.073170732;0.34375;0.016129032;0.256410256;0.965517241;0.336538462;0.11631664;0.519230769;0.226666667;0.839285714;0.833333333;
1895;0.35;0.097560976;0.25;0.037634409;0.243589744;0.655172414;0.201923077;0.206785137;0.528846154;0.24;0.714285714;0.5;
1896;0.583333333;0.06097561;0.3125;0.698924731;0.461538462;0.75862069;0.817307692;0.874798061;0.125;0.28;0.053571429;0.666666667;
1897;0.45;0.134146341;0.421875;0.048387097;0.256410256;0.689655172;0.173076923;0.215670436;0.365384615;0.573333333;0.642857143;0.333333333;
1898;0.483333333;0.280487805;0.265625;0.241935484;0.512820513;0.103448276;0.826923077;0.411954766;0.480769231;0.453333333;0.571428571;0.5;
1899;0.5;0.292682927;0.453125;0.091397849;0.358974359;0.482758621;0.711538462;0.315831987;0.413461538;0.413333333;0.482142857;0.666666667;
1900;0.416666667;0.170731707;0.359375;0.053763441;0.217948718;0.827586207;0.288461538;0.340872375;0.442307692;0.573333333;0.392857143;0.5;
1901;0.433333333;0.243902439;0.796875;0.661290323;0.423076923;0.689655172;0.384615385;0.780290792;0.307692308;0.36;0.160714286;0.5;
1902;0.6;0.329268293;0.71875;0.483870968;0.448717949;0.137931034;0.836538462;0.697092084;0.346153846;0.56;0.267857143;0.5;
1903;0.333333333;0.158536585;0.375;0.069892473;0.217948718;1;0.240384615;0.166397415;0.403846154;0.36;0.696428571;0.5;
1904;0.233333333;0.268292683;0.3125;0.02688172;0.358974359;0.482758621;0.346153846;0.244749596;0.528846154;0.52;0.517857143;0.5;
1905;0.416666667;0.12195122;0.171875;0.23655914;0.987179487;0.344827586;0.211538462;0.523424879;0.288461538;0.306666667;0.214285714;0.333333333;
1906;0.65;0.195121951;0.390625;0.02688172;0.384615385;0.862068966;0.548076923;0.319870759;0.307692308;0.293333333;0.5;0.333333333;
1907;0.466666667;0.109756098;0.21875;0.311827957;0.307692308;0.586206897;0.163461538;0.489499192;0.336538462;0.133333333;0.321428571;0.5;
1908;0.7;0.195121951;0.359375;0.032258065;0.320512821;0.517241379;0.163461538;0.261712439;0.201923077;0.28;0.714285714;0.5;
1909;0.466666667;0.109756098;0.21875;0.311827957;0.307692308;0.586206897;0.163461538;0.489499192;0.336538462;0.133333333;0.321428571;0.5;
1910;0.533333333;0.414634146;0.21875;0.107526882;0.256410256;0.448275862;0.038461538;0.096930533;0.163461538;0.2;0.892857143;0.833333333;
1911;0.4;0.231707317;0.59375;0.360215054;0.423076923;0.793103448;0.634615385;0.589660743;0.394230769;0.4;0.25;0.333333333;
1912;0.7;0.195121951;0.359375;0.032258065;0.320512821;0.517241379;0.163461538;0.261712439;0.201923077;0.28;0.714285714;0.5;
1913;0.683333333;0.158536585;0.359375;0.02688172;0.307692308;0.586206897;0.173076923;0.236672052;0.25;0.266666667;0.732142857;0.5;
1914;0.466666667;0.365853659;0.265625;0.102150538;0.166666667;0.482758621;0.019230769;0.277867528;0.269230769;0.146666667;0.589285714;0.5;
1915;0.466666667;0.158536585;0.328125;0.086021505;0.307692308;0.896551724;0.288461538;0.218901454;0.5;0.306666667;0.803571429;0.5;
1916;0.383333333;0.231707317;0.34375;0.032258065;0.435897436;0.551724138;0.961538462;0.423263328;0.509615385;0.266666667;0.303571429;0.333333333;
1917;0.5;0.182926829;0.4375;0.52688172;0.307692308;0.75862069;0.538461538;0.626009693;0.278846154;0.36;0.339285714;0.5;
1918;0.466666667;0.365853659;0.265625;0.102150538;0.166666667;0.482758621;0.019230769;0.277867528;0.269230769;0.146666667;0.589285714;0.5;
1919;0.333333333;0.256097561;0.15625;0.73655914;0.384615385;0.620689655;0.586538462;0.746365105;0.451923077;0.24;0.339285714;0.5;
1920;0.283333333;0.146341463;0.296875;0.129032258;0.038461538;0.275862069;0.057692308;0.263327948;0.461538462;0.373333333;0.5;0.5;
1921;0.45;0.146341463;0.34375;0.053763441;0.051282051;0.517241379;0.182692308;0.276252019;0.5;0.493333333;0.607142857;0.5;
1922;0.35;0.073170732;0.171875;0.284946237;0.384615385;0.517241379;0.490384615;0.523424879;0.298076923;0.413333333;0.25;0.5;
1923;0.45;0.243902439;0.421875;0.295698925;0.41025641;0.068965517;0.778846154;0.694668821;0.451923077;0.213333333;0.071428571;0.166666667;
1924;0.366666667;0.329268293;0.0625;0.172043011;0.512820513;0.551724138;0.288461538;0.486268174;0.288461538;0.146666667;0.142857143;0.166666667;
1925;0.683333333;0.268292683;0.34375;0.209677419;0.269230769;0.689655172;0.932692308;0.357027464;0.144230769;0.68;0.678571429;0.5;
1926;0.35;0.097560976;0.296875;0.02688172;0.333333333;0.620689655;0.086538462;0.235056543;0.432692308;0.4;0.517857143;0.5;
1927;0.366666667;0.329268293;0.0625;0.172043011;0.512820513;0.551724138;0.288461538;0.486268174;0.288461538;0.146666667;0.142857143;0.166666667;
1928;0.25;0.134146341;0.390625;0.311827957;0.115384615;0.517241379;0.038461538;0.282714055;0.5;0.28;0.732142857;0.666666667;
1929;0.383333333;0.286585366;0.265625;0.505376344;0.461538462;0.931034483;1;0.600969305;0.519230769;0.44;0.392857143;0.333333333;
1930;0.216666667;0.109756098;0.265625;0.134408602;0.346153846;0.172413793;0.096153846;0.39822294;0.644230769;0.4;0.303571429;0.666666667;
1931;0.4;0.182926829;0.234375;0.241935484;0.333333333;0;0.480769231;0.371567044;0.192307692;0.6;0.464285714;0.5;
1932;0.6;0.292682927;0.421875;0.096774194;0.58974359;0.620689655;0.057692308;0.179321486;0.355769231;0.253333333;0.767857143;0.5;
1933;0.4;0.146341463;0.359375;0.333333333;0.41025641;0.413793103;0.336538462;0.515347334;0.442307692;0.306666667;0.357142857;0.5;
1934;0.4;0.134146341;0.3125;0.069892473;0.384615385;0.413793103;0.355769231;0.373182553;0.451923077;0.32;0.357142857;0.5;
1935;0.416666667;0.219512195;0.125;0.768817204;0.256410256;0.344827586;0.317307692;0.802907916;0.355769231;0.36;0.142857143;0.333333333;
1936;0.416666667;0.219512195;0.125;0.768817204;0.256410256;0.344827586;0.317307692;0.802907916;0.355769231;0.36;0.142857143;0.333333333;
1937;0.416666667;0.219512195;0.125;0.768817204;0.256410256;0.344827586;0.317307692;0.802907916;0.355769231;0.36;0.142857143;0.333333333;
1938;0.3;0.207317073;0.40625;0.059139785;0.269230769;0.931034483;0.067307692;0.210016155;0.480769231;1;0.625;0.666666667;
1939;0.3;0.085365854;0.25;0.080645161;0.038461538;0.344827586;0.115384615;0.151857835;0.288461538;0.413333333;0.696428571;0.5;
1940;0.333333333;0.036585366;0.15625;0.048387097;0.256410256;0.517241379;0.298076923;0.293214863;0.461538462;0.293333333;0.535714286;0.5;
1941;0.266666667;0.146341463;0.140625;0.080645161;0.307692308;0.965517241;0.75;0.377221325;0.403846154;0.266666667;0.357142857;0.5;
1942;0.516666667;0.158536585;0.21875;0.059139785;0.346153846;0.620689655;0.076923077;0.411147011;0.509615385;0.266666667;0.267857143;0.5;
1943;0.6;0.219512195;0.21875;0.494623656;0.487179487;0.482758621;0.307692308;0.666397415;0.365384615;0.306666667;0.446428571;0.333333333;
1944;0.35;0.268292683;0.25;0.23655914;0.397435897;0.172413793;0.346153846;0.544426494;0.365384615;0.24;0.142857143;0.333333333;
1945;0.35;0.268292683;0.25;0.23655914;0.397435897;0.172413793;0.346153846;0.544426494;0.365384615;0.24;0.142857143;0.333333333;
1946;0.316666667;0.256097561;0.203125;0.043010753;0.166666667;0.965517241;0.365384615;0.103392569;0.182692308;0.16;0.642857143;0.333333333;
1947;0.316666667;0.231707317;0.203125;0.043010753;0.179487179;0.896551724;0.365384615;0.104200323;0.182692308;0.146666667;0.660714286;0.5;
1948;0.35;0.243902439;0.265625;0.086021505;0.282051282;0.275862069;0.355769231;0.169628433;0.528846154;0.24;0.767857143;0.666666667;
1949;0.5;0.5;0.6875;0.387096774;0.205128205;0.413793103;0.826923077;0.424071082;0.471153846;0.32;0.678571429;0.5;
1950;0.35;0.243902439;0.265625;0.086021505;0.282051282;0.275862069;0.355769231;0.169628433;0.528846154;0.24;0.767857143;0.666666667;
1951;0.35;0.219512195;0.265625;0.086021505;0.307692308;0.310344828;0.326923077;0.168012924;0.519230769;0.24;0.767857143;0.666666667;
1952;0.3;0.134146341;0.296875;0.150537634;0.256410256;0.551724138;0.605769231;0.207592892;0.384615385;0.173333333;0.660714286;0.5;
1953;0.216666667;0.243902439;0.15625;0.091397849;0.08974359;0.551724138;0.326923077;0.11631664;0.759615385;0.293333333;0.821428571;0.666666667;
1954;0.55;0.134146341;0.390625;0.258064516;0.435897436;0.896551724;0.961538462;0.591276252;0.298076923;0.36;0.339285714;0.333333333;
1955;0.3;0.182926829;0.21875;0.919354839;0.5;0.413793103;0.394230769;0.83279483;0.509615385;0.36;0.303571429;0.333333333;
1956;0.3;0.182926829;0.21875;0.919354839;0.5;0.413793103;0.394230769;0.83279483;0.509615385;0.36;0.303571429;0.333333333;
1957;0.35;0.109756098;0.25;0.327956989;0.371794872;0.379310345;0.096153846;0.43457189;0.365384615;0.253333333;0.464285714;0.5;
1958;0.35;0.109756098;0.25;0.327956989;0.371794872;0.379310345;0.096153846;0.43457189;0.365384615;0.253333333;0.464285714;0.5;
1959;0.35;0.109756098;0.25;0.327956989;0.371794872;0.379310345;0.096153846;0.43457189;0.365384615;0.253333333;0.464285714;0.5;
1960;0.35;0.109756098;0.25;0.327956989;0.371794872;0.379310345;0.096153846;0.43457189;0.365384615;0.253333333;0.464285714;0.5;
1961;0.616666667;0.207317073;0.109375;0.048387097;0.333333333;0.586206897;0.326923077;0.441033926;0.298076923;0.266666667;0.285714286;0.333333333;
1962;0.45;0.182926829;0.265625;0.596774194;0.358974359;0.586206897;0.278846154;0.697899838;0.096153846;0.346666667;0.232142857;0.5;
1963;0.3;0.182926829;0.21875;0.919354839;0.5;0.413793103;0.394230769;0.83279483;0.509615385;0.36;0.303571429;0.333333333;
1964;0.5;0.134146341;0.34375;0.274193548;0.269230769;0.310344828;0.346153846;0.447495961;0.384615385;0.426666667;0.5;0.5;
1965;0.583333333;0.134146341;0.28125;0.446236559;0.333333333;0.379310345;0.365384615;0.586429725;0.317307692;0.426666667;0.428571429;0.333333333;
1966;0.5;0.134146341;0.34375;0.274193548;0.269230769;0.310344828;0.346153846;0.447495961;0.384615385;0.426666667;0.5;0.5;
1967;0.516666667;0.109756098;0.390625;0.435483871;0.217948718;0.689655172;0.192307692;0.52180937;0.346153846;0.346666667;0.464285714;0.5;
1968;0.5;0.182926829;0.296875;0.188172043;0.294871795;0.75862069;0.298076923;0.224555735;0.375;0.106666667;0.732142857;0.5;
1969;0.366666667;0.158536585;0.234375;0.048387097;0.307692308;0.448275862;0.307692308;0.378029079;0.596153846;0.48;0.446428571;0.5;
1970;0.333333333;0.170731707;0.21875;0.360215054;0.307692308;0.344827586;0.288461538;0.581583199;0.586538462;0.466666667;0.375;0.5;
1971;0.433333333;0.134146341;0.265625;0.048387097;0.243589744;0.862068966;0.317307692;0.352180937;0.586538462;0.453333333;0.464285714;0.666666667;
1972;0.383333333;0.182926829;0.296875;0.069892473;0.205128205;0.172413793;0.038461538;0.273828756;0.538461538;0.506666667;0.607142857;0.5;
1973;0.45;0.280487805;0.234375;0.220430108;0.230769231;0.172413793;0.365384615;0.368336026;0.567307692;0.64;0.75;0.5;
1974;0.533333333;0.146341463;0.28125;0.064516129;0.333333333;0.75862069;0.192307692;0.205977383;0.336538462;0.106666667;0.642857143;0.333333333;
1975;0.5;0.182926829;0.296875;0.188172043;0.294871795;0.75862069;0.298076923;0.224555735;0.375;0.106666667;0.732142857;0.5;
1976;0.416666667;0.195121951;0.3125;0.048387097;0.256410256;0.275862069;0.028846154;0.280290792;0.528846154;0.56;0.553571429;0.5;
1977;0.55;0.579268293;0.15625;0.521505376;0.846153846;0.206896552;0.105769231;0.758481422;0.346153846;0.226666667;0.178571429;0.333333333;
1978;0.4;0.207317073;0.1875;0.580645161;0.205128205;0.551724138;0.644230769;0.567851373;0.221153846;0.133333333;0.392857143;0.5;
1979;0.483333333;0.158536585;0.296875;0.069892473;0.307692308;0.137931034;0.125;0.395799677;0.442307692;0.546666667;0.357142857;0.833333333;
1980;0.3;0.207317073;0.390625;0.02688172;0.41025641;0.965517241;0.557692308;0.295638126;0.644230769;0.613333333;0.517857143;0.5;
1981;0.316666667;0.134146341;0.234375;0.043010753;0.051282051;0.344827586;0.25;0.397415186;0.576923077;0.466666667;0.357142857;0.5;
1982;0.533333333;0.109756098;0.390625;0.134408602;0.179487179;0.344827586;0.230769231;0.365912763;0.326923077;0.413333333;0.482142857;0.5;
1983;0.416666667;0.243902439;0.28125;0.096774194;0.243589744;0.793103448;0.519230769;0.164781906;0.432692308;0.2;0.767857143;0.5;
1984;0.566666667;0.207317073;0.390625;0.048387097;0.435897436;0.689655172;0.625;0.352180937;0.394230769;0.32;0.410714286;0.333333333;
1985;0.416666667;0.243902439;0.28125;0.096774194;0.243589744;0.793103448;0.519230769;0.164781906;0.432692308;0.2;0.767857143;0.5;
1986;0.566666667;0.207317073;0.390625;0.048387097;0.435897436;0.689655172;0.625;0.352180937;0.394230769;0.32;0.410714286;0.333333333;
1987;0.433333333;0.109756098;0.359375;0.043010753;0.243589744;0.862068966;0.259615385;0.214862682;0.432692308;0.56;0.642857143;0.5;
1988;0.383333333;0.158536585;0.265625;0.11827957;0.243589744;0.655172414;0.384615385;0.175282714;0.336538462;0.186666667;0.785714286;0.5;
1989;0.533333333;0.243902439;0.234375;0.564516129;0.358974359;0.724137931;0.509615385;0.743941842;0.355769231;0.226666667;0.196428571;0.333333333;
1990;0.333333333;0.219512195;0.28125;0.134408602;0.192307692;0.172413793;0.326923077;0.175282714;0.471153846;0.253333333;0.75;0.5;
1991;0.533333333;0.243902439;0.234375;0.564516129;0.358974359;0.724137931;0.509615385;0.743941842;0.355769231;0.226666667;0.196428571;0.333333333;
1992;0.433333333;0.134146341;0.140625;0.204301075;0.974358974;0.172413793;0.307692308;0.50726979;0.240384615;0.28;0.214285714;0.333333333;
1993;0.516666667;0.146341463;0.28125;0.107526882;0.423076923;0.172413793;0.086538462;0.508885299;0.394230769;0.44;0.160714286;0.333333333;
1994;0.366666667;0.182926829;0.28125;0.053763441;0.294871795;0.448275862;0.144230769;0.142164782;0.355769231;0.28;0.732142857;0.5;
1995;0.35;0.256097561;0.34375;0.220430108;0.269230769;1;0.990384615;0.39822294;0.432692308;0.413333333;0.464285714;0.5;
1996;0.366666667;0.280487805;0.171875;0.231182796;0.282051282;0.206896552;0.480769231;0.509693053;0.240384615;0.4;0.178571429;0.333333333;
1997;0.366666667;0.280487805;0.171875;0.231182796;0.282051282;0.206896552;0.480769231;0.509693053;0.240384615;0.4;0.178571429;0.333333333;
1998;0.416666667;0.231707317;0.265625;0.231182796;0.487179487;0.551724138;0.653846154;0.368336026;0.432692308;0.346666667;0.678571429;0.5;
1999;0.516666667;0.158536585;0.25;0.053763441;0.269230769;0.689655172;0.259615385;0.323101777;0.413461538;0.4;0.464285714;0.5;
2000;0.533333333;0.12195122;0.359375;0.02688172;0.243589744;0.793103448;0.134615385;0.298869144;0.326923077;0.693333333;0.5;0.5;
2001;0.466666667;0.182926829;0.296875;0.344086022;0.205128205;0.586206897;0.163461538;0.639741519;0.298076923;0.173333333;0.160714286;0.5;
2002;0.4;0.207317073;0.1875;0.47311828;0.256410256;0.655172414;0.269230769;0.481421648;0.269230769;0.106666667;0.428571429;0.166666667;
2003;0.383333333;0.170731707;0.53125;0.811827957;0.474358974;0.965517241;0.807692308;0.857835218;0.355769231;0.373333333;0.142857143;0.333333333;
2004;0.383333333;0.170731707;0.53125;0.811827957;0.474358974;0.965517241;0.807692308;0.857835218;0.355769231;0.373333333;0.142857143;0.333333333;
2005;0.45;0.158536585;0.1875;0.623655914;0.397435897;0.827586207;0.605769231;0.754442649;0.317307692;0.586666667;0.178571429;0.333333333;
2006;0.45;0.158536585;0.1875;0.623655914;0.397435897;0.827586207;0.605769231;0.754442649;0.317307692;0.586666667;0.178571429;0.333333333;
2007;0.533333333;0.329268293;0.296875;0.693548387;0.269230769;0.655172414;0.519230769;0.580775444;0.240384615;0.973333333;0.660714286;0.5;
2008;0.483333333;0.390243902;0.25;0.241935484;0.294871795;1;0.894230769;0.302100162;0.384615385;0.24;0.696428571;0.5;
2009;0.4;0.219512195;0.296875;0.139784946;0.217948718;0.724137931;0.548076923;0.168012924;0.384615385;0.173333333;0.785714286;0.666666667;
2010;0.4;0.219512195;0.296875;0.139784946;0.217948718;0.724137931;0.548076923;0.168012924;0.384615385;0.173333333;0.785714286;0.666666667;
2011;0.316666667;0.231707317;0.4375;0.225806452;0.243589744;0.379310345;0.028846154;0.178513732;0.442307692;0.466666667;0.839285714;0.666666667;
2012;0.533333333;0.195121951;0.265625;0.521505376;0.269230769;0.517241379;0.298076923;0.478998384;0.259615385;0.386666667;0.553571429;0.666666667;
2013;0.316666667;0.231707317;0.4375;0.225806452;0.243589744;0.379310345;0.028846154;0.178513732;0.442307692;0.466666667;0.839285714;0.666666667;
2014;0.533333333;0.195121951;0.265625;0.521505376;0.269230769;0.517241379;0.298076923;0.478998384;0.259615385;0.386666667;0.553571429;0.666666667;
2015;0.4;0.237804878;0.1875;0.822580645;0.525641026;0.517241379;0.557692308;0.873990307;0.298076923;0.36;0.125;0.333333333;
2016;0.383333333;0.134146341;0.28125;0.080645161;0.256410256;0.448275862;0.403846154;0.345718901;0.403846154;0.333333333;0.375;0.5;
2017;0.45;0.134146341;0.203125;0.892473118;0.346153846;0.896551724;0.336538462;0.940226171;0.298076923;0.306666667;0.071428571;0.5;
2018;0.45;0.134146341;0.203125;0.892473118;0.346153846;0.896551724;0.336538462;0.940226171;0.298076923;0.306666667;0.071428571;0.5;
2019;0.45;0.134146341;0.203125;0.892473118;0.346153846;0.896551724;0.336538462;0.940226171;0.298076923;0.306666667;0.071428571;0.5;
2020;0.45;0.134146341;0.203125;0.892473118;0.346153846;0.896551724;0.336538462;0.940226171;0.298076923;0.306666667;0.071428571;0.5;
2021;0.383333333;0.134146341;0.28125;0.080645161;0.256410256;0.448275862;0.403846154;0.345718901;0.403846154;0.333333333;0.375;0.5;
2022;0.383333333;0.134146341;0.28125;0.080645161;0.256410256;0.448275862;0.403846154;0.345718901;0.403846154;0.333333333;0.375;0.5;
2023;0.45;0.134146341;0.203125;0.892473118;0.346153846;0.896551724;0.336538462;0.940226171;0.298076923;0.306666667;0.071428571;0.5;
2024;0.366666667;0.134146341;0.625;0.317204301;0.320512821;0.655172414;0.375;0.54361874;0.432692308;0.346666667;0.267857143;0.5;
2025;0.383333333;0.12195122;0.65625;0.311827957;0.346153846;0.586206897;0.384615385;0.546042003;0.432692308;0.346666667;0.267857143;0.5;
2026;0.5;0.402439024;0.265625;0.231182796;0.230769231;0.75862069;0.798076923;0.308562197;0.413461538;0.253333333;0.678571429;0.5;
2027;0.466666667;0.158536585;0.25;0.252688172;0.128205128;0.137931034;0.105769231;0.244749596;0.365384615;0.2;0.767857143;0.5;
2028;0.55;0.158536585;0.21875;0.053763441;0.320512821;0.24137931;0.75;0.366720517;0.461538462;0.4;0.5;0.5;
2029;0.466666667;0.207317073;0.28125;0.204301075;0.397435897;0.103448276;0.086538462;0.389337641;0.567307692;0.466666667;0.625;0.5;
2030;0.55;0.43902439;0.09375;0.279569892;0.358974359;0.103448276;0.403846154;0.554119548;0.307692308;0.346666667;0.25;0.333333333;
2031;0.466666667;0.280487805;0.328125;0.844086022;0.397435897;0.310344828;0.605769231;0.882067851;0.278846154;0.413333333;0.125;0.333333333;
2032;0.45;0.195121951;0.234375;0.02688172;0.166666667;0.862068966;0.269230769;0.142164782;0.375;0.186666667;0.714285714;0.5;
2033;0.466666667;0.280487805;0.328125;0.844086022;0.397435897;0.310344828;0.605769231;0.882067851;0.278846154;0.413333333;0.125;0.333333333;
2034;0.55;0.43902439;0.09375;0.279569892;0.358974359;0.103448276;0.403846154;0.554119548;0.307692308;0.346666667;0.25;0.333333333;
2035;0.183333333;0.292682927;0.234375;0.38172043;0.141025641;0.448275862;0.317307692;0.403069467;0.596153846;0.226666667;0.517857143;0.5;
2036;0.183333333;0.292682927;0.234375;0.38172043;0.141025641;0.448275862;0.317307692;0.403069467;0.596153846;0.226666667;0.517857143;0.5;
2037;0.083333333;0.426829268;0;0.112903226;0.051282051;0.689655172;0.269230769;0.059773829;0.682692308;0.146666667;0.839285714;0.5;
2038;0.45;0.329268293;0.296875;0.11827957;0.192307692;0.137931034;0.173076923;0.140549273;0.259615385;0.186666667;0.732142857;0.5;
2039;0.566666667;0.231707317;0.234375;0.096774194;0.320512821;0.724137931;0.375;0.474151858;0.394230769;0.413333333;0.339285714;0.333333333;
2040;0.5;0.219512195;0.234375;0.61827957;0.256410256;0.620689655;0.509615385;0.654281099;0.269230769;0.56;0.357142857;0.5;
2041;0.45;0.329268293;0.296875;0.11827957;0.192307692;0.137931034;0.173076923;0.140549273;0.259615385;0.186666667;0.732142857;0.5;
2042;0.45;0.085365854;0.25;0.892473118;0.397435897;0.206896552;0.634615385;0.886914378;0.221153846;0.266666667;0.178571429;0.5;
2043;0.35;0.207317073;0.296875;1;0.397435897;0.862068966;0.875;0.944264943;0.355769231;0.36;0.107142857;0.333333333;
2044;0.35;0.207317073;0.296875;1;0.397435897;0.862068966;0.875;0.944264943;0.355769231;0.36;0.107142857;0.333333333;
2045;0.35;0.207317073;0.296875;1;0.397435897;0.862068966;0.875;0.944264943;0.355769231;0.36;0.107142857;0.333333333;
2046;0.45;0.292682927;0.25;0.107526882;0.320512821;0.275862069;0.442307692;0.169628433;0.451923077;0.333333333;0.821428571;0.666666667;
2047;0.333333333;0.134146341;0.125;0.306451613;0.269230769;0.586206897;0.355769231;0.533925687;0.480769231;0.36;0.267857143;0.333333333;
2048;0.45;0.085365854;0.25;0.892473118;0.397435897;0.206896552;0.634615385;0.886914378;0.221153846;0.266666667;0.178571429;0.5;
2049;0.633333333;0.207317073;0.21875;0.091397849;0.307692308;0.620689655;0.711538462;0.460420032;0.480769231;0.44;0.392857143;0.5;
2050;0.533333333;0.37804878;0.15625;0.112903226;0.230769231;0.586206897;0.25;0.182552504;0.442307692;0.32;0.892857143;0.5;
2051;0.466666667;0.256097561;0.34375;0.053763441;0.141025641;0.689655172;0.298076923;0.164781906;0.336538462;0.16;0.732142857;0.5;
2052;0.45;0.182926829;0.71875;0.790322581;0.423076923;0.724137931;0.557692308;0.862681745;0.326923077;0.346666667;0.160714286;0.333333333;
2053;0.45;0.182926829;0.71875;0.790322581;0.423076923;0.724137931;0.557692308;0.862681745;0.326923077;0.346666667;0.160714286;0.333333333;
2054;0.383333333;0.256097561;0.21875;0.182795699;0.397435897;0.793103448;0.634615385;0.455573506;0.567307692;0.386666667;0.464285714;0.333333333;
2055;0.4;0.170731707;0.265625;0.317204301;0.435897436;1;0.721153846;0.513731826;0.413461538;0.333333333;0.339285714;0.333333333;
2056;0.383333333;0.12195122;0.21875;0.02688172;0.397435897;0.689655172;0.115384615;0.237479806;0.451923077;0.453333333;0.517857143;0.5;
2057;0.416666667;0.146341463;0.265625;0.075268817;0.282051282;0.827586207;0.163461538;0.284329564;0.25;0.533333333;0.446428571;0.5;
2058;0.516666667;0.207317073;0.28125;0.037634409;0.243589744;0.034482759;0;0.348142165;0.394230769;0.56;0.482142857;0.333333333;
2059;0.3;0.134146341;0.359375;0.064516129;0.205128205;0.896551724;0.259615385;0.163974152;0.471153846;0.466666667;0.714285714;0.5;
2060;0.35;0.109756098;0.4375;0.032258065;0.179487179;0.896551724;0.201923077;0.099353796;0.326923077;0.386666667;0.767857143;0.5;
2061;0.35;0.542682927;0.25;0.204301075;0.423076923;0.206896552;0.413461538;0.555735057;0.451923077;0.306666667;0.125;0.333333333;
2062;0.383333333;0.231707317;0.359375;0.150537634;0.217948718;0.896551724;0.692307692;0.197899838;0.394230769;0.186666667;0.714285714;0.5;
2063;0.316666667;0.542682927;0.25;0.204301075;0.423076923;0.206896552;0.413461538;0.555735057;0.451923077;0.306666667;0.125;0.333333333;
2064;0.416666667;0.024390244;0.28125;0.010752688;0.320512821;0.724137931;0.038461538;0.349757674;0.673076923;0.386666667;0.5;0.5;
2065;0.466666667;0.451219512;0.609375;0.11827957;0.128205128;0.586206897;0.375;0.148626817;0.346153846;0.226666667;0.821428571;0.5;
2066;0.466666667;0.451219512;0.609375;0.11827957;0.128205128;0.586206897;0.375;0.148626817;0.346153846;0.226666667;0.821428571;0.5;
